300:relational:logeuclid,0.8537735849056604,,
300:social:euclid,0.33962264150943394,,
300:social:riemann,0.8820754716981132,,
300:social:kullback_sym,0.9009433962264152,,
300:social:harmonic,0.10849056603773584,,
300:social:logeuclid,0.9009433962264152,,
300:wm:euclid,0.8443396226415094,,
300:wm:riemann,0.8915094339622641,,
300:wm:kullback_sym,0.9009433962264152,,
300:wm:harmonic,0.2830188679245283,,
300:wm:logeuclid,0.8962264150943396,,
400:rest:euclid,0.8679245283018868,,
400:rest:riemann,0.8584905660377359,,
400:rest:kullback_sym,0.8867924528301887,,
400:rest:harmonic,0.3632075471698113,,
400:rest:logeuclid,0.8962264150943396,,
400:emotion:euclid,0.2169811320754717,,
400:emotion:riemann,0.8396226415094341,,
400:emotion:kullback_sym,0.9056603773584906,,
400:emotion:harmonic,0.12264150943396225,,
400:emotion:logeuclid,0.9009433962264152,,
400:gambling:euclid,0.2358490566037736,,
400:gambling:riemann,0.7783018867924528,,
400:gambling:kullback_sym,0.8349056603773585,,
400:gambling:harmonic,0.10377358490566037,,
400:gambling:logeuclid,0.8160377358490566,,
400:language:euclid,0.3632075471698113,,
400:language:riemann,0.9433962264150944,,
400:language:kullback_sym,0.9339622641509434,,
400:language:harmonic,0.1320754716981132,,
400:language:logeuclid,0.9433962264150944,,
400:motor:euclid,0.4245283018867925,,
400:motor:riemann,0.8915094339622641,,
400:motor:kullback_sym,0.9198113207547168,,
400:motor:harmonic,0.11320754716981132,,
400:motor:logeuclid,0.9150943396226416,,
400:relational:euclid,0.2641509433962264,,
400:relational:riemann,0.8679245283018868,,
400:relational:kullback_sym,0.9150943396226416,,
400:relational:harmonic,0.11320754716981132,,
400:relational:logeuclid,0.8867924528301887,,
400:social:euclid,0.3962264150943397,,
400:social:riemann,0.9103773584905659,,
400:social:kullback_sym,0.929245283018868,,
400:social:harmonic,0.1320754716981132,,
400:social:logeuclid,0.9245283018867924,,
400:wm:euclid,0.3915094339622642,,
400:wm:riemann,0.9056603773584906,,
400:wm:kullback_sym,0.9150943396226416,,
400:wm:harmonic,0.11320754716981132,,
400:wm:logeuclid,0.9198113207547168,,
,,100:emotion:original,0.09433962264150944
,,100:gambling:original,0.1509433962264151
,,100:language:original,0.29245283018867924
,,100:motor:original,0.07547169811320754
,,100:relational:original,0.08490566037735849
,,100:social:original,0.2075471698113208
,,100:wm:original,0.2547169811320755
,,200:rest:original,0.4056603773584906
,,200:emotion:original,0.10377358490566037
,,200:gambling:original,0.1792452830188679
,,200:language:original,0.3962264150943397
,,200:motor:original,0.10377358490566037
,,200:relational:original,0.1509433962264151
,,200:social:original,0.3113207547169811
,,200:wm:original,0.3679245283018868
,,300:rest:original,0.4339622641509434
,,300:emotion:original,0.09433962264150944
,,300:gambling:original,0.2358490566037736
,,300:language:original,0.4056603773584906
,,300:motor:original,0.08490566037735849
,,300:relational:original,0.18867924528301888
,,300:social:original,0.33962264150943394
,,300:wm:original,0.4150943396226415
,,400:rest:original,0.4528301886792453
,,400:emotion:original,0.12264150943396225
,,400:gambling:original,0.22641509433962265
,,400:language:original,0.4622641509433962
,,400:motor:original,0.10377358490566037
,,400:relational:original,0.1792452830188679
,,400:social:original,0.33962264150943394
,,400:wm:original,0.4433962264150944
